PRODUCT_ID,DEPARTMENT_NAME,HEIGHT_INCHES,WIDTH_INCHES,DEPTH_INCHES,WEIGHT_GRAMS
72170,Deli,5.72,2.05,,1.66E+02
72185,Deli,2.1,6.05,,1.72E+02
72187,Dairy & Eggs,5,2.99,,9.53E+01
72211,Deli,7.87,6.02,0.5,2.09E+02
72219,Deli,6.1,6.09,6,4.92E+02
72221,Frozen,7.48,7.47,2.3,4.96E+02
72230,Frozen,7.64,6.17,2.63,6.85E+02
72231,Frozen,11,10.25,4,8.42E+02
72232,Frozen,11,9.5,4,9.20E+02
72238,Frozen,11,9.5,4,6.99E+02
72241,Frozen,,,,1.28E+02
72246,Frozen,3.9,10.6,,5.49E+02
72257,Frozen,9.25,6,2.5,5.19E+02
72259,Frozen,6.4,6.4,1.9,2.34E+02
72260,Frozen,8.22,9.02,,7.42E+02
72261,Frozen,8.05,8.85,2.2,4.92E+02
72262,Frozen,8.05,8.85,2.2,6.05E+02
72263,Frozen,6.4,6.4,1.9,2.51E+02
72264,Frozen,7.13,13.63,8.19,2.51E+02
72266,Frozen,8.11,8.89,4.44,1.32E+03
72269,Frozen,4.63,9.13,2.5,3.03E+02
72273,Frozen,5.88,7.44,1.31,2.54E+02
72275,Frozen,5.3,7.2,1.7,2.86E+02
72278,Frozen,7.5,7.5,1.8,4.65E+02
72282,Frozen,4.63,9.13,3.06,3.09E+02
72284,Frozen,4.63,9.13,3.06,3.49E+02
72285,Frozen,9.13,4.63,3.06,3.49E+02
72289,Frozen,4.63,9.13,3.06,3.29E+02
72297,Frozen,,,,1.22E+03
72298,Frozen,,,,1.20E+03
72305,Frozen,6.58,8,,3.99E+02
72310,Frozen,7.55,9.77,,8.07E+02
72327,Frozen,6.13,6.11,1.63,3.18E+02
72344,Frozen,7.82,7.02,,2.90E+02
72346,Frozen,7.07,7.05,1.5,2.22E+02
72348,Frozen,3.95,9,1.65,1.96E+02
72355,Frozen,8.35,4.15,1.45,2.83E+02
72362,Frozen,5.95,7.35,1.25,3.11E+02
72364,Frozen,5.92,7.38,1.25,3.26E+02
72366,Frozen,5.9,7.35,1.1,3.30E+02
72372,Frozen,7.09,7.04,1.6,2.21E+02
72376,Frozen,7,7,1.6,2.21E+02
72411,Frozen,12.06,11.67,1.2,5.07E+01
72417,Frozen,8.85,0,,5.62E+02
72418,Frozen,8.85,0,,5.85E+02
72422,Frozen,4.83,7.64,,1.79E+02
72426,Frozen,7.56,8.62,1.75,3.77E+02
72429,Frozen,6.06,5,,3.27E+02
72438,Frozen,,,,3.61E+02
72447,Frozen,,,,1.36E+02
72452,Frozen,7.56,7.84,,1.36E+02
72455,Frozen,8.13,6.34,,2.34E+02
72494,Frozen,0,0,,4.54E+02
72515,Frozen,6.03,6,1.38,2.31E+02
72530,Frozen,10.82,7.19,,6.49E+02
72537,Frozen,10.1,6.2,3.7,8.85E+02
72543,Frozen,,,,2.83E+02
72548,Frozen,,,,3.11E+02
72550,Frozen,,,,4.63E+02
72552,Frozen,10.22,6.26,3.4,8.51E+02
72560,Household,12.96,3.54,,1.04E+02
72573,Household,,,,2.45E+02
72575,Household,3.09,8.05,,5.90E+01
72581,Household,7.81,4.08,,2.88E+02
72586,Household,7.72,4.11,,2.79E+02
72592,Household,8.33,4.15,8.36,7.03E+02
72609,Household,8.32,4.56,8.36,7.62E+02
72610,Household,11.53,3.65,,3.45E+02
72612,Household,9.74,4.41,,1.03E+03
72629,Pantry,2.8,3.3,1.3,7.26E+01
72630,Pantry,2.8,3.3,1.3,7.26E+01
72631,Pantry,,,,1.88E+03
72643,Dry Goods & Pasta,3.93,8.25,,4.65E+02
72644,Pantry,6.61,4.95,1.9,2.83E+02
72646,Pantry,8.46,5.28,2.2,5.95E+02
72650,Dry Goods & Pasta,7.5,4.8,1.91,1.42E+02
72667,Pantry,4.96,2.55,,2.99E+02
72673,Canned Goods,4.44,3,3,4.25E+02
72687,Canned Goods,4.83,6.5,1.38,3.13E+02
72688,Canned Goods,4.83,6.5,1.38,2.45E+02
72691,Canned Goods,4.44,3,3,4.54E+02
72692,Canned Goods,4.44,3,3,4.40E+02
72693,Dry Goods & Pasta,7.13,4.19,1.41,3.12E+02
72694,Canned Goods,4.45,2.9,,5.13E+02
72706,Dry Goods & Pasta,7.75,5,1.75,2.13E+02
72714,Dry Goods & Pasta,9,2.75,,3.47E+02
72728,Pantry,7.06,4.75,1.22,1.28E+02
72734,Pantry,6.43,3.27,3.15,6.60E+02
72738,Dry Goods & Pasta,4.26,7.61,,2.54E+02
72751,Dry Goods & Pasta,3.75,7.45,2.6,2.95E+02
72764,Pantry,4.6,1.66,1.66,1.56E+01
72788,Pantry,4.6,1.65,1.65,2.47E+01
72810,Pantry,4.6,1.66,1.66,1.42E+01
72811,Pantry,4.6,1.67,1.67,4.25E+01
72858,Pantry,4.6,1.67,1.67,5.67E+01
72869,Pantry,4.6,1.67,1.65,4.59E+01
72877,Pantry,4.6,1.65,1.65,1.84E+01
72879,Pantry,4.55,1.65,1.65,5.67E+00
72888,Pantry,4.55,1.65,1.65,1.70E+00
72890,Pantry,4.56,1.67,1.65,7.09E+01
72897,Pantry,4.6,1.65,1.65,1.84E+01
72927,International,6.25,13.33,14,3.40E+02
72931,International,,,,2.27E+02
72933,International,,,,2.27E+02
72951,International,2.13,3.44,3.44,2.27E+02
72955,Pantry,,,,4.54E+02
72983,Bakery,6.69,6.71,,6.76E+02
72984,Bakery,8.04,8.04,,4.85E+02
73011,Pantry,,,,4.72E+02
73024,Pantry,,,,4.58E+02
73040,Pantry,5.13,2.96,,7.26E+02
73044,Pantry,6.56,3.86,,1.20E+03
73046,Pantry,6.6,3.89,,1.20E+03
73050,Pantry,,,,4.49E+02
73051,Pantry,4.96,2.9,,4.92E+02
73055,Pantry,4.96,2.9,,4.92E+02
73065,Pantry,5.13,2.93,,7.42E+02
73067,Pantry,5.14,2.92,,7.48E+02
73074,Pantry,5.2,2.73,2.73,6.17E+02
73075,Pantry,5.2,2.75,2.75,6.17E+02
73080,Pantry,5.14,2.92,,7.53E+02
73082,Pantry,5.05,2.85,,7.46E+02
73097,Pantry,5.11,1.61,1.61,9.07E+01
73114,Pantry,4.5,1.79,1.75,7.80E+01
73152,Pantry,4.56,1.7,1.7,5.67E+01
73158,Snacks,,,,1.45E+02
73159,Snacks,7.57,4.05,,1.52E+02
73168,Snacks,5.58,5.34,,2.40E+02
73172,Frozen,6.88,6.88,,6.08E+02
73176,Frozen,9.7,9.69,2.38,1.14E+03
73177,Frozen,9.73,9.69,2.38,9.89E+02
73179,Frozen,7.39,7.33,,5.62E+02
73180,Frozen,5.13,5.13,1.81,2.83E+02
73181,Frozen,7.39,7.3,,6.12E+02
73184,Frozen,2.28,7.22,,9.43E+02
73207,Frozen,2.8,7.7,7.7,2.68E+02
73221,Frozen,6,9.63,4,1.35E+03
73223,Frozen,6,9.63,4,1.10E+03
73232,Frozen,6.25,5.75,2.25,4.81E+02
73240,Frozen,,,,1.63E+04
73241,Frozen,7.08,9.3,,1.63E+04
73242,Frozen,6.4,9.2,,1.50E+03
73250,Frozen,7.25,7.34,7.31,9.80E+02
73256,Frozen,7.65,7.32,2.25,3.84E+02
73269,Snacks,,,,1.75E+02
73270,Snacks,8.39,3.98,1.79,6.24E+02
73274,Snacks,4.81,2.53,,5.26E+02
73276,Snacks,,,,6.12E+02
73279,International,6.14,4.23,,2.09E+02
73280,International,12.35,3.19,,1.36E+03
73283,Alcohol,10.31,3.13,,1.21E+03
73286,International,6.2,4.24,,1.81E+02
73288,International,7.07,11.31,,3.54E+02
73291,International,6.16,4.23,,1.70E+02
73292,International,7.1,7.54,,3.95E+02
73293,International,7.13,7.56,,3.95E+02
73301,Deli,2.4,3.25,7.9,3.40E+02
73304,Frozen,4.63,10.24,,9.71E+02
73313,Frozen,11,9.91,4,7.24E+02
73328,Frozen,11,9.5,4,6.96E+02
73332,Frozen,4.66,10.2,,9.98E+02
73334,Frozen,5.14,8.15,,3.04E+02
73357,Meat & Seafood,1,1,1,4.99E+02
73360,Meat & Seafood,4.9,12.3,2.1,4.31E+02
73371,Meat & Seafood,5.54,11.3,6.4,5.40E+02
73381,Deli,6.47,5.26,0.2,6.80E+01
73384,Meat & Seafood,5.7,4.19,1.1,3.40E+02
73396,Deli,5.12,4.37,5.12,2.40E+02
73397,Deli,6.47,5.26,0.2,5.90E+01
73398,Meat & Seafood,3.5,6,1.65,3.99E+02
73406,Deli,5.82,5.12,2.15,4.72E+02
73414,Deli,6.47,5.26,0.2,5.67E+01
73417,Deli,6.47,5.26,0.2,6.58E+01
73425,Deli,5.5,6.42,0.28,3.22E+02
73426,Canned Goods,4,4,2.25,3.54E+02
73427,Deli,5.5,6.45,1.95,2.64E+02
73428,Deli,2.87,4.52,,4.40E+02
73429,Deli,6.47,5.26,0.2,5.67E+01
73432,Deli,6.47,5.26,0.2,5.67E+01
73433,Deli,4.95,6.7,1.2,2.72E+02
73437,Deli,6.47,5.26,0.2,6.35E+01
73438,Deli,5.26,7.86,1.63,2.54E+02
73443,Deli,5.82,5.12,1.75,4.72E+02
73445,Deli,5.5,6.45,1.95,2.63E+02
73446,Deli,5.75,5.15,1.95,1.47E+02
73449,Deli,4.9,6.7,1.3,2.72E+02
73453,Deli,7.34,4.96,2.22,1.66E+02
73456,Deli,5.26,7.85,1.63,2.54E+02
73459,Deli,5.26,7.86,1.63,2.40E+02
73477,Meat & Seafood,2.55,6,2.55,4.56E+02
73479,Meat & Seafood,2.55,6,2.55,4.56E+02
73480,Meat & Seafood,6.25,7.65,1.5,3.10E+02
73482,Meat & Seafood,6.25,7.65,1.5,3.22E+02
73483,Meat & Seafood,6.04,8.7,,3.74E+02
73484,Meat & Seafood,6.04,8.7,,3.40E+02
73488,Frozen,6.25,9.38,9.38,1.13E+03
73495,Meat & Seafood,13.55,8.25,3.5,1.44E+03
73502,Meat & Seafood,7.25,9.25,2.05,6.03E+02
73530,Beverages,,,,1.43E+03
73538,Babies,6.38,3.02,1.7,1.18E+02
73540,Beverages,8.13,3.82,,1.46E+03
73542,Beverages,,,,8.16E+01
73550,Beverages,,,,6.35E+01
73551,Breakfast,10.31,6.29,2.11,2.83E+02
73578,Pantry,4.55,1.65,1.65,1.42E+01
73600,Frozen,8.35,4.15,1.45,2.83E+02
73694,Dry Goods & Pasta,8.05,5,,4.63E+02
73696,Dry Goods & Pasta,6.39,3.8,1.06,1.33E+02
73721,Dry Goods & Pasta,7.72,12.97,1.66,3.47E+02
73725,Dry Goods & Pasta,7.72,12.97,1.66,3.49E+02
73732,Dry Goods & Pasta,6.15,4.71,4.12,9.98E+02
73760,Dry Goods & Pasta,7.3,4.8,,4.13E+02
73783,Dry Goods & Pasta,7.33,4.87,,4.85E+02
73816,Dry Goods & Pasta,7.39,5.64,,3.54E+02
73819,Dry Goods & Pasta,7.5,4.81,1.5,2.06E+02
73823,Dry Goods & Pasta,7.75,5.75,1.5,1.29E+02
73826,Dry Goods & Pasta,7.55,5.75,1.5,1.24E+02
73864,Dry Goods & Pasta,4.5,6.2,1.9,3.58E+02
73877,Dry Goods & Pasta,5.71,2.8,2.9,7.26E+02
73881,Dry Goods & Pasta,6.61,3.32,,9.77E+02
73889,Dry Goods & Pasta,6.78,3.32,,1.06E+03
73891,Dry Goods & Pasta,5.82,2.98,,6.80E+02
73897,Dry Goods & Pasta,5.8,3.15,3.1,7.71E+02
73903,Dry Goods & Pasta,6.81,3.18,3.18,1.04E+03
73904,Dry Goods & Pasta,7.85,4.29,,1.36E+03
73908,Dry Goods & Pasta,6.81,3.2,3.2,1.04E+03
73912,Dry Goods & Pasta,6.81,3.2,3.2,1.04E+03
73914,Dry Goods & Pasta,6.81,3.2,3.2,9.21E+02
73915,Dry Goods & Pasta,6.81,3.2,3.2,6.80E+02
73937,Pets,12,9.5,4,7.09E+02
73948,Pets,7.25,6.25,2,1.84E+02
73949,Pets,11.51,12.05,4.13,9.07E+03
73951,Pets,11.4,11.9,4.13,9.07E+03
73953,Pets,10.84,3.98,,9.53E+01
73965,Pets,9.13,6.82,,4.54E+02
73992,Pets,10.13,10.14,10.13,6.71E+03
74007,Pets,12.13,11.75,11.63,1.19E+04
74024,Pets,10.13,4.19,10.13,6.71E+03
74069,Pets,9.32,8,3,4.54E+02
74076,Pets,1.45,2.6,2.6,8.50E+01
74080,Pets,9.25,7,2.5,1.70E+02
74081,Pets,12,9.5,4,7.09E+02
74082,Pets,1.45,2.6,2.6,8.50E+01
74085,Pets,1.45,2.6,2.6,8.50E+01
74086,Pets,12,9.5,4,7.09E+02
74089,Pets,1.45,2.6,2.6,8.50E+01
74101,Pets,1.45,2.6,2.6,8.50E+01
74103,Pets,1.45,2.6,2.6,8.50E+01
74105,Pets,9.38,7.32,,6.62E+02
74113,Pets,1.45,2.6,2.6,8.50E+01
74119,Pets,9.25,7,3,5.95E+02
74127,Pets,9.5,8,4,1.59E+03
74131,Pets,10.54,6.76,,2.36E+02
74132,Pets,4,3,3,3.74E+02
74138,Pets,4,3,3,3.74E+02
74144,Pets,6.5,7.7,5.45,1.70E+03
74146,Pets,4.5,2.75,2.75,2.55E+02
74148,Pets,2.2,5.25,3.75,2.83E+02
74150,Pets,2.2,5.25,3.75,2.83E+02
74152,Pets,2.2,5.25,3.75,2.83E+02
74154,Pets,2.2,5.25,3.75,2.83E+02
74155,Pets,,,,2.30E+01
74157,Pets,3.55,3.55,1.05,1.09E+02
74158,Pets,,,,9.30E+01
74160,Pets,3.55,3.55,1.05,1.09E+02
74161,Pets,3.46,2.35,,4.76E+01
74164,Pets,3.55,3.55,1.05,1.07E+02
74177,Pets,2.19,8.61,,4.81E+02
74184,Pets,3.99,2.95,,4.31E+02
74221,Pantry,5.3,2.94,2.9,6.26E+02
74224,Pantry,5.33,3,3,6.12E+02
74226,Pantry,5.1,3.42,,3.95E+02
74281,Alcohol,8.69,7.46,,3.35E+03
74285,Alcohol,8.43,7.45,,3.29E+03
74302,Alcohol,,,,3.37E+03
74304,Alcohol,9.36,7.28,4.89,3.47E+03
74308,Alcohol,6.46,1.83,,2.68E+02
74312,Alcohol,9.36,2.22,,7.53E+02
74342,Alcohol,10.53,4.96,,3.13E+03
74350,Alcohol,11.93,3,,1.32E+03
74351,Alcohol,6.76,4.3,,9.03E+02
74352,Alcohol,,,,1.25E+03
74360,Alcohol,12.91,3.89,3.89,2.15E+03
74361,Alcohol,11.79,3.17,3.17,1.35E+03
74362,Alcohol,11.83,2.9,2.9,1.19E+03
74363,Alcohol,12.91,3.89,3.89,2.19E+03
74364,Alcohol,9.33,5.24,,3.15E+03
74377,Pantry,,,,7.60E+02
74378,Household,2.87,4.64,,1.81E+01
74387,Dairy & Eggs,4.5,5.35,2.75,3.68E+02
74393,Pantry,3.11,3.27,,6.80E+01
74395,Pantry,5.19,3.22,,7.62E+02
74396,Meat & Seafood,5.67,9.16,1,1.13E+02
74547,Produce,,,,4.54E+02
74557,Produce,,,,6.67E+02
74673,Pantry,5.05,3.41,,4.40E+02
74676,Deli,4.62,4.8,4.8,3.04E+02
74750,Pantry,8.2,3.27,1.54,4.26E+02
74761,Pantry,8.08,3.86,,5.31E+02
74796,Pantry,6.27,2.83,,7.67E+02
74798,Pantry,6.29,2.82,,7.62E+02
74804,Pantry,6.06,2.47,,5.90E+02
74805,Pantry,6.06,2.47,,5.90E+02
74807,Pantry,6.29,2.82,,7.53E+02
74808,Pantry,6.2,2.75,,7.53E+02
74809,Pantry,6.3,2.82,,7.48E+02
74831,Pantry,6.29,2.82,,7.53E+02
74832,Pantry,6.28,2.85,,7.51E+02
74833,Pantry,6.3,2.82,,7.10E+02
74842,Pantry,5.01,2.8,2.8,5.62E+02
74844,Pantry,,,,6.03E+02
74847,Pantry,5.2,3.18,,7.44E+02
74848,Pantry,5.18,3.22,,7.94E+02
74851,Pantry,5.2,3.18,,7.92E+02
74861,Pantry,2.46,4.32,,1.36E+03
74862,Pantry,,,,1.35E+03
74883,Pantry,4.05,5.49,,3.97E+02
74884,Pantry,4.89,2.88,2.88,4.62E+02
74920,Frozen,7.5,9.75,3.15,
74930,Frozen,,,,4.13E+02
74951,Beverages,8.56,7.75,5.25,2.86E+03
74954,Beverages,7.5,8.4,5.41,3.37E+03
74957,Beverages,7.47,8.21,5.41,3.29E+03
74960,Beverages,0,0,,3.28E+03
74963,Beverages,7.47,8.21,5.41,3.29E+03
74967,Beverages,8.06,0,,3.15E+03
74973,Frozen,7.33,7.65,,2.77E+02
74975,Frozen,6.03,5.04,,3.27E+02
75015,Pantry,6.75,2.5,,5.58E+02
75016,Pantry,6.75,2.5,,5.62E+02
75017,Pantry,5.51,3.35,3.3,7.78E+02
75022,Pantry,4.56,1.67,1.67,2.69E+01
75024,Pantry,4.6,1.65,1.65,5.67E+01
75035,Dairy & Eggs,5.31,4.68,4.68,9.39E+02
75039,Meat & Seafood,6,10,0.63,3.63E+02
75040,Meat & Seafood,6,9,0.81,3.58E+02
75042,Meat & Seafood,5.5,9.7,0.7,3.54E+02
75044,Meat & Seafood,6,10,1.15,4.81E+02
75079,Meat & Seafood,,,,3.61E+02
75082,Meat & Seafood,4.3,5.15,1.65,4.54E+02
75083,Meat & Seafood,4.3,5.15,1.65,4.54E+02
75084,Meat & Seafood,3.5,6.25,1.65,4.54E+02
75087,Meat & Seafood,4.46,5.34,1.65,4.54E+02
75092,Dairy & Eggs,4.54,7.34,3.66,6.62E+02
75097,Dairy & Eggs,2.26,3.66,3.66,1.59E+02
75104,Dairy & Eggs,2.26,3.66,3.66,1.63E+02
75105,Dairy & Eggs,2.2,3.66,3.66,1.59E+02
75106,Dairy & Eggs,2.26,3.66,3.66,1.68E+02
75108,Dairy & Eggs,2.25,3.66,3.66,1.59E+02
75147,Breakfast,5.02,5.35,,2.93E+02
75149,Snacks,3.39,8.85,,2.72E+02
75153,Snacks,3.42,9.08,,4.22E+02
75159,Snacks,6.11,8.65,1.42,3.40E+02
75160,Snacks,5.35,13.8,2.3,5.81E+02
75161,Snacks,5.52,10.99,2.24,5.44E+02
75162,Snacks,7.76,5.37,2.19,3.27E+02
75165,Snacks,8.38,8.38,5.09,4.25E+02
75181,Snacks,6.36,6.05,,2.09E+02
75191,Snacks,6.38,4,,2.33E+02
75201,Snacks,13,4,1.5,2.55E+02
75205,Snacks,9.88,1.88,,1.62E+02
75208,Snacks,10.5,4.75,1.75,3.40E+02
75222,Alcohol,8.5,5.45,,1.40E+03
75227,Alcohol,11.27,2.75,,1.25E+03
75239,Alcohol,11.85,2.9,,1.12E+03
75248,Alcohol,16.9,3.9,3.9,2.91E+03
75251,Alcohol,12.55,2.9,,1.44E+03
75260,Snacks,2.56,3.44,,2.22E+02
75285,Snacks,8.63,6.19,,4.67E+02
75286,Snacks,8.42,6.35,,4.67E+02
75287,Snacks,8.55,6.41,,4.67E+02
75289,Snacks,8.56,6.37,,4.67E+02
75291,Snacks,2.56,3.44,,2.20E+02
75295,Snacks,8.5,5.8,,4.63E+02
75309,Alcohol,11.08,3.02,,1.25E+03
75312,Alcohol,,,,1.25E+03
75313,Alcohol,10.96,3.09,,1.25E+03
75316,Alcohol,,,,1.25E+03
75317,Alcohol,11.55,3,,1.19E+03
75318,Alcohol,11.37,3.18,,1.17E+03
75321,Alcohol,11.25,2.75,,1.10E+03
75331,Alcohol,12.1,2.98,,1.08E+03
75332,Alcohol,12.6,5.03,,3.03E+03
75336,Alcohol,12.25,3.42,,1.24E+03
75337,Alcohol,12.25,3.43,,1.28E+03
75338,Alcohol,12.09,3.2,,1.23E+03
75351,Dairy & Eggs,1.76,4.59,,2.45E+02
75357,Dairy & Eggs,2.5,3.15,,1.59E+02
75360,Dairy & Eggs,5.25,4.62,4.62,9.07E+02
75362,Dairy & Eggs,2.13,3.66,3.66,1.68E+02
75368,Dairy & Eggs,,,,1.61E+02
75389,Frozen,7.15,9.07,1.5,3.59E+02
75478,Frozen,12.37,12.45,1.25,7.87E+02
75491,Frozen,12,8,,1.26E+03
75492,Frozen,12,8,,1.26E+03
75493,Frozen,12,8,,1.26E+03
75495,Dairy & Eggs,4.6,7.35,,6.67E+02
75496,Dairy & Eggs,4.6,7.35,,8.62E+01
75498,Dairy & Eggs,4.54,7.52,,8.62E+01
75501,Dairy & Eggs,4.6,7.35,,6.74E+02
75503,Dairy & Eggs,4.6,7.35,,6.62E+02
75505,Dairy & Eggs,2.26,3.74,,1.66E+02
75551,Dairy & Eggs,3.5,2.6,2.6,1.70E+02
75555,Dairy & Eggs,3.5,2.6,2.6,1.70E+02
75562,Dairy & Eggs,5.25,4.62,,9.07E+02
75563,Dairy & Eggs,5.25,4.62,,9.07E+02
75567,Frozen,6.5,6.5,1.4,2.95E+02
75591,Frozen,,,,3.40E+02
75592,Frozen,6.29,8.85,,6.38E+02
75593,Dairy & Eggs,3.88,3.93,,3.90E+02
75602,Dairy & Eggs,,,,2.04E+02
75603,International,6.36,4.9,,7.48E+01
75604,Snacks,,,,3.63E+01
75605,International,2.65,7.51,,1.29E+02
75608,International,2.66,7.45,,1.50E+02
75610,Dry Goods & Pasta,7.28,3.5,1.5,1.81E+02
75617,Canned Goods,4.44,2.96,,5.26E+02
75636,Canned Goods,1.78,3.37,3.35,2.27E+02
75640,Canned Goods,6.15,4.58,,8.39E+01
75641,Canned Goods,7.02,8.95,,3.24E+02
75642,Canned Goods,6.08,4.48,,8.85E+01
75643,Canned Goods,6.14,4.48,,8.39E+01
75647,Canned Goods,1.33,3.37,,1.72E+02
75648,Canned Goods,2.05,3.99,,3.74E+02
75651,Canned Goods,1.33,3.36,,1.77E+02
75652,Pantry,6.82,3.63,3.4,4.25E+02
75653,Pantry,6.82,3.63,3.4,4.25E+02
75668,Snacks,7.28,5.89,,2.36E+02
75670,Snacks,7.4,5.81,1.55,2.95E+02
75675,Snacks,,,,9.23E+02
75677,Snacks,2.95,6.47,1.43,2.02E+02
75679,Snacks,6.05,4.16,2.05,4.54E+02
75701,Bakery,6.19,3.83,5.63,4.66E+02
75702,Bakery,6.19,3.83,5.63,4.66E+02
75705,Bakery,9.06,4,,6.94E+02
75713,Bakery,4.5,8.75,3.25,3.69E+02
75723,Bakery,8.5,4.25,3.5,5.67E+02
75725,Bakery,8.5,4.25,3.5,5.67E+02
75735,Bakery,9.5,4,4,4.54E+02
75738,Bakery,11,4,4,5.67E+02
75744,Snacks,7.35,6.03,3.55,2.35E+02
75745,Snacks,6.11,10.79,,4.04E+02
75751,Snacks,8.53,6.11,,3.27E+02
75756,Snacks,3.03,5.75,,9.30E+01
75760,Snacks,7.44,6.22,,3.24E+02
75763,Snacks,3.81,12.88,3.81,4.68E+02
75764,Bakery,3.88,13.11,3.12,4.25E+02
75768,Snacks,3.12,9.44,4.84,5.24E+02
75769,Snacks,2.81,8.13,4.28,4.25E+02
75772,Snacks,6.73,11.67,,5.03E+02
75813,Beverages,5.15,2.95,2.6,8.12E+01
75815,Beverages,5.07,3.16,,8.62E+01
75816,Beverages,5.05,3.14,,7.71E+01
75817,Beverages,5.09,3.13,,8.16E+01
75819,Beverages,5.1,5.1,2.85,7.26E+01
75835,Pantry,8.95,2.43,,4.11E+02
75851,Beverages,5.41,4.11,,3.99E+02
75854,Beverages,5.41,4.11,,3.86E+02
75856,Beverages,5.8,4.11,4.1,3.99E+02
75870,Beverages,5.75,3.95,3.95,1.13E+02
75875,Beverages,5.79,3.77,,1.81E+02
75877,Beverages,5.79,3.78,,2.09E+02
75878,Beverages,5.79,3.78,,2.09E+02
75879,Beverages,5.79,3.77,,1.81E+02
75886,Beverages,5.79,3.83,,1.86E+02
75887,Beverages,5.8,3.8,,1.77E+02
75888,Beverages,5.76,3.8,,1.75E+02
75889,Beverages,5.91,3.92,,1.97E+02
75890,Beverages,,,,1.97E+02
75893,Beverages,5.79,3.78,,2.09E+02
75894,Beverages,5.79,3.78,,2.09E+02
75895,Beverages,5.79,3.77,,1.81E+02
75897,Beverages,5.78,3.78,,2.13E+02
75898,Beverages,5.79,3.78,,2.09E+02
75899,Beverages,5.78,3.78,,2.13E+02
75900,Beverages,5.79,3.78,,2.09E+02
75904,Beverages,3.78,5.79,3.78,1.18E+02
75905,Beverages,3.78,5.79,3.78,1.77E+02
75906,Beverages,3.78,5.79,3.78,1.77E+02
75909,Beverages,5.83,5.79,3.78,1.04E+02
75913,Beverages,5.79,3.77,,1.81E+02
75922,Beverages,8,3.62,2.36,3.54E+02
75928,Beverages,7.86,3.64,,3.04E+02
75932,Beverages,6.73,3.71,3.35,3.58E+02
75934,Beverages,7.8,4.01,2.8,3.45E+02
75938,Beverages,8.16,3.65,,3.63E+02
75940,Beverages,7.35,4.25,3.2,3.58E+02
75942,Beverages,7.35,4.2,3.2,3.58E+02
75949,Beverages,7.7,4.08,2.69,3.54E+02
75950,Beverages,7.7,4.08,2.67,3.22E+02
75956,Beverages,7.7,4.08,,3.45E+02
75962,Beverages,7.35,4.25,3.2,3.56E+02
75963,Beverages,7.45,4.25,2.5,3.58E+02
75964,Beverages,7,4.15,3.05,3.67E+02
75965,Beverages,7,4.15,3.05,3.67E+02
75966,Beverages,7,4.15,3.05,3.67E+02
75967,Beverages,7.35,4.2,3.2,3.58E+02
75969,Beverages,6.9,4.1,3.05,3.63E+02
75970,Beverages,6.73,3.56,,3.58E+02
75988,Beverages,10.02,4.84,,6.99E+02
76011,Beverages,4.88,7.45,1.9,1.72E+02
76012,Beverages,4.83,7.42,1.9,1.72E+02
76021,International,5.76,1.52,,5.67E+01
76030,International,4.41,2.95,2.95,4.63E+02
76031,International,5.56,5.53,,1.22E+02
76038,International,7.18,2.42,2.35,5.40E+02
76048,International,7.77,2.29,2.25,5.81E+02
76049,International,,,,2.27E+02
76061,International,7.95,2.3,,5.17E+02
76068,International,4.44,2.96,2.96,3.97E+02
76069,International,7.19,4.06,4.06,1.19E+03
76070,International,7.19,4.06,4.06,1.19E+03
76077,International,,,,1.48E+02
76119,Alcohol,11.88,3.29,,1.26E+03
76127,Alcohol,11.84,3.23,,1.16E+03
76130,Alcohol,11.76,2.91,2.91,1.19E+03
76137,Alcohol,11.63,3.2,,1.25E+03
76142,Alcohol,12.44,3.03,,1.44E+03
76145,Alcohol,11.9,3.18,,1.33E+03
76147,Alcohol,,,,1.25E+03
76150,Alcohol,,,,1.25E+03
76151,Alcohol,11.76,3.13,3.13,1.21E+03
76153,Alcohol,11.88,3.29,,1.37E+03
76180,Alcohol,11.76,2.91,2.91,1.21E+03
76184,Alcohol,10.53,4.96,,3.13E+03
76191,Alcohol,6.09,4.22,,8.75E+02
76192,Alcohol,6.09,4.22,,8.75E+02
76193,Alcohol,6.06,4.5,4.5,9.07E+02
76196,Alcohol,11.61,9.57,,4.82E+03
76203,Alcohol,13.1,3.94,,1.50E+03
76204,Alcohol,12.16,3.22,,1.29E+03
76206,Alcohol,6.47,4.13,,8.80E+02
76207,Alcohol,6.09,4.22,,8.75E+02
76208,Alcohol,6.09,4.22,,8.75E+02
76209,Alcohol,13,2.97,,1.18E+03
76211,Alcohol,13.1,4.15,,1.50E+03
76216,Alcohol,12.54,6.61,6.61,5.60E+03
76217,Alcohol,12.54,6.61,6.61,5.67E+03
76218,Alcohol,11.31,3.11,,1.23E+03
76227,Alcohol,11.93,3,,1.38E+03
76230,Alcohol,12.09,3.22,,1.15E+03
76246,Alcohol,11.81,2.95,,1.25E+03
76261,Frozen,8.05,8.85,2.2,6.28E+02
76278,Snacks,8.03,5.5,,1.95E+02
76280,Snacks,6.66,4.76,2.08,1.42E+02
76284,Snacks,10.25,3,8.25,2.04E+02
76287,Snacks,10,7.25,2.5,2.04E+02
76288,Snacks,10.25,3,8.25,2.04E+02
76289,Snacks,10.25,3,8.25,2.04E+02
76333,Beverages,,,,1.74E+03
